Driver_ID,dr_city,dr_state,dr_contract,dr_commission,dr_paytype,dr_wkbase,dr_onduty,dr_status
72898,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
72900,LAWRENCE                      ,MA ,1,100,COMMISSION,NULL,1,107
72904,MIAMI                         ,FL ,1,100,COMMISSION,NULL,0,236
72906,CANTON                        ,OH ,1,100,COMMISSION,NULL,0,236
72913,STALLINGS                     ,NC ,1,100,COMMISSION,0,0,236
72914,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,0,236
72917,STALLINGS                     ,NC ,1,100,COMMISSION,0,1,107
72918,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,0,236
72919,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
72920,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
72921,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
72922,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
72923,"VANCOUVER,BC,V5K4B4           ",BC ,1,100,COMMISSION,NULL,1,107
72931,BIRMINGHAM                    ,AL ,1,100,COMMISSION,NULL,1,107
72935,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
72936,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
72937,CRETE                         ,IL ,1,100,COMMISSION,NULL,1,107
72938,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
72942,WENONAH                       ,NJ ,1,100,COMMISSION,NULL,0,236
72944,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,1,107
72946,SAN MARCOS                    ,TX ,1,100,COMMISSION,NULL,1,107
72948,BIRMINGHAM                    ,AL ,1,100,COMMISSION,NULL,1,107
72951,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
72952,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
72954,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
72955,SALEM                         ,MA ,1,100,COMMISSION,NULL,1,107
72956,ALBANY                        ,NY ,1,100,COMMISSION,NULL,1,107
72964,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
72966,LAUREL                        ,MD ,1,100,COMMISSION,0,1,107
72975,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
72977,EDMONTON                      ,AB ,1,100,COMMISSION,0,0,236
72978,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
72981,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
72983,CORONA                        ,CA ,1,100,COMMISSION,0,1,107
72985,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
72986,LONDONDERRY                   ,NH ,1,0,          ,0,1,107
72988,CLIFTON                       ,NJ ,1,100,COMMISSION,NULL,1,107
72993,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
73001,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
73002,RIALTO                        ,CA ,1,100,COMMISSION,0,1,107
73003,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,1,107
73008,SAINT PAUL                    ,MN ,1,100,COMMISSION,NULL,1,107
73010,HOMESTEAD                     ,FL ,1,100,COMMISSION,NULL,0,236
73018,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
73020,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73022,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
73024,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,1,107
73026,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73027,TYGH VALLEY                   ,OR ,1,100,COMMISSION,NULL,1,107
73031,WINCHESTER                    ,VA ,1,100,COMMISSION,0,1,107
73032,WINCHESTER                    ,VA ,1,100,COMMISSION,0,0,236
73033,MARTINSBURG                   ,WV ,1,100,COMMISSION,NULL,1,107
73038,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
73042,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73047,MIDDLE VILLAGE                ,NY ,1,100,COMMISSION,NULL,0,236
73052,OWINGS MILLS                  ,MD ,1,100,COMMISSION,NULL,0,236
73053,"TORONTO,ON,M9V3S9             ",ON ,1,100,DAILY     ,0,1,107
73054,TORONTO                       ,ON ,1,100,COMMISSION,0,1,107
73057,KEARNS                        ,UT ,1,100,COMMISSION,NULL,0,236
73068,KENT                          ,WA ,1,100,COMMISSION,NULL,0,236
73070,WINCHESTER                    ,VA ,1,100,COMMISSION,0,1,107
73071,KENT                          ,WA ,1,100,COMMISSION,NULL,0,236
73072,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
73074,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73077,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73079,ALBANY                        ,NY ,1,100,COMMISSION,NULL,1,107
73083,PATERSON                      ,NJ ,1,100,COMMISSION,0,1,107
73084,"KITCHENER,ON,N2E0A7           ",ON ,1,0,DAILY     ,NULL,1,107
73085,KITCHENER                     ,ON ,1,0,DAILY     ,NULL,1,107
73087,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
73089,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,1,107
73095,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73096,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73099,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73105,GAINESVILLE                   ,VA ,1,100,COMMISSION,NULL,0,236
73106,GAINESVILLE                   ,VA ,1,100,COMMISSION,NULL,0,236
73107,GAINESVILLE                   ,VA ,1,100,COMMISSION,NULL,0,236
73109,GAINESVILLE                   ,GA ,1,100,COMMISSION,NULL,1,107
73110,"CALGARY,AB,T2K1K5             ",AB ,1,0,DAILY     ,0,1,107
73114,LANSDALE                      ,PA ,1,100,COMMISSION,NULL,0,236
73121,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73122,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73123,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
73125,PROVO                         ,UT ,1,100,COMMISSION,NULL,0,236
73131,PERTH AMBOY                   ,NJ ,1,100,COMMISSION,NULL,1,107
73135,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73136,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
73138,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,1,107
73157,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
73159,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,1,107
73170,READING                       ,PA ,1,100,COMMISSION,NULL,1,107
73171,PASSAIC                       ,NJ ,1,100,COMMISSION,NULL,1,107
73181,DULUTH                        ,GA ,1,100,COMMISSION,NULL,1,107
73183,"NORTH YORK,ON,M2R3X1          ",ON ,1,100,COMMISSION,NULL,1,107
73187,RUMFORD                       ,RI ,1,100,COMMISSION,0,1,107
73189,MISSISSAUGA                   ,ON ,1,0,WEEKLY    ,NULL,1,107
73190,ELIZABETH                     ,NJ ,1,100,COMMISSION,NULL,1,107
73193,WEST VALLEY CITY              ,UT ,1,100,COMMISSION,NULL,1,107
73194,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73195,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73199,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,1,107
73200,CHEEKTOWAGA                   ,NY ,1,100,COMMISSION,0,1,107
73201,CHEEKTOWAGA                   ,NY ,1,100,COMMISSION,0,1,107
73205,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73206,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73209,JOLIET                        ,IL ,1,100,COMMISSION,NULL,1,107
73212,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
73213,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73215,HIALEAH                       ,FL ,1,100,COMMISSION,0,0,236
73219,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73229,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73233,LAWRENCE                      ,MA ,1,100,COMMISSION,NULL,1,107
73242,DICKSON                       ,TN ,1,100,COMMISSION,NULL,1,107
73244,BRAMPTON                      ,ON ,1,0,DAILY     ,NULL,1,107
73247,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73248,ELIZABETH                     ,NJ ,1,100,COMMISSION,0,1,107
73249,ELIZABETH                     ,NJ ,1,100,COMMISSION,0,0,236
73250,ELIZABETH                     ,NJ ,1,100,COMMISSION,0,1,107
73263,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
73264,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73268,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
73272,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,NULL,1,107
73282,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,1,107
73283,ORLANDO                       ,FL ,1,100,COMMISSION,NULL,1,107
73284,JACKSONVILLE                  ,FL ,1,100,COMMISSION,NULL,1,107
73287,WEST VALLEY CITY              ,UT ,1,100,COMMISSION,NULL,1,107
73296,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73297,COLUMBUS                      ,OH ,1,100,COMMISSION,NULL,1,107
73302,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
73304,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,1,107
73305,OWINGS MILLS                  ,MD ,1,100,COMMISSION,NULL,0,236
73309,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73310,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73311,COMPTON                       ,CA ,1,100,COMMISSION,NULL,1,107
73313,KEARNS                        ,UT ,1,100,COMMISSION,NULL,0,236
73314,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73318,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73319,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73320,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73321,MESQUITE                      ,TX ,1,100,COMMISSION,0,1,107
73323,OWINGS MILLS                  ,MD ,1,100,COMMISSION,NULL,0,236
73333,SYRACUSE                      ,NY ,1,100,COMMISSION,0,1,107
73335,JACKSONVILLE                  ,FL ,1,100,COMMISSION,NULL,1,107
73338,BALTIMORE                     ,MD ,1,100,COMMISSION,0,0,236
73340,SPRINGFIELD                   ,MA ,1,100,COMMISSION,0,1,107
73341,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,1,107
73342,SPRINGFIELD                   ,MA ,1,100,COMMISSION,0,1,107
73343,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,1,107
73345,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,1,107
73346,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,1,107
73351,GAINESVILLE                   ,GA ,1,100,COMMISSION,NULL,0,236
73354,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,1,107
73356,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,1,107
73357,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73358,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,1,107
73359,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73363,VANCOUVER                     ,WA ,1,100,COMMISSION,NULL,1,107
73366,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
73375,BELLEVILLE                    ,MI ,1,100,COMMISSION,NULL,1,107
73381,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
73385,CHINO                         ,CA ,1,100,COMMISSION,NULL,1,107
73397,LANSDALE                      ,PA ,1,100,COMMISSION,NULL,1,107
73398,WESTLAND                      ,MI ,1,100,COMMISSION,NULL,1,107
73410,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73412,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
73413,FORT MYERS                    ,FL ,1,100,COMMISSION,NULL,1,107
73425,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
73430,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
73431,SYRACUSE                      ,NY ,1,100,COMMISSION,NULL,1,107
73444,CLAYTON                       ,NJ ,1,100,COMMISSION,NULL,1,107
73454,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73456,LILBURN                       ,GA ,1,100,COMMISSION,NULL,1,107
73469,HOLMEN                        ,WI ,1,100,COMMISSION,NULL,1,107
73470,WETHERSFIELD                  ,CT ,1,100,COMMISSION,NULL,1,107
73473,GAHANNA                       ,OH ,1,100,COMMISSION,NULL,1,107
73474,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73476,FRONT ROYAL                   ,VA ,1,100,COMMISSION,NULL,1,107
73482,PERRIS                        ,CA ,1,100,COMMISSION,NULL,1,107
73488,LYNN                          ,MA ,1,100,COMMISSION,NULL,1,107
73495,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,1,107
73497,FRONT ROYAL                   ,VA ,1,100,COMMISSION,NULL,1,107
73498,CHICAGO                       ,IL ,1,100,COMMISSION,0,1,107
73502,KATY                          ,TX ,1,100,COMMISSION,NULL,1,107
73505,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,0,236
73509,RIALTO                        ,CA ,1,100,COMMISSION,NULL,1,107
73511,DAYTON                        ,TX ,1,100,COMMISSION,NULL,1,107
73516,NEW HAVEN                     ,CT ,1,100,COMMISSION,NULL,1,107
73517,FELTON                        ,DE ,1,100,COMMISSION,NULL,1,107
73521,MINNEAPOLIS                   ,MN ,1,100,COMMISSION,NULL,0,236
73531,ELLENWOOD                     ,GA ,1,100,COMMISSION,NULL,1,107
73535,PERRIS                        ,CA ,1,100,COMMISSION,NULL,1,107
73537,FAMINGTON HILLS               ,MI ,1,100,COMMISSION,NULL,1,107
73539,DELTONA FL                    ,FL ,1,100,COMMISSION,NULL,1,107
73544,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
73552,FORT WAYNE                    ,MI ,1,100,COMMISSION,NULL,1,107
73553,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73561,ABINGTON                      ,PA ,1,100,COMMISSION,NULL,1,107
73567,STALLINGS                     ,NC ,1,100,COMMISSION,0,1,107
73570,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
73571,BROCKTON                      ,MA ,1,100,COMMISSION,NULL,1,107
73572,TAPPAHANNECK                  ,VA ,1,100,COMMISSION,0,1,107
73573,TAPPAHANNECK                  ,VA ,1,100,COMMISSION,0,1,107
73577,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
73578,LONG BEACH                    ,CA ,1,100,COMMISSION,NULL,1,107
73584,FEDERAL WAY                   ,WA ,1,100,COMMISSION,NULL,0,236
73585,SAN PABLO                     ,CA ,1,100,COMMISSION,NULL,1,107
73588,SOUTH ATTLEBORO               ,MA ,1,100,COMMISSION,0,1,107
73589,SOUTH ATTLEBORO               ,MA ,1,100,COMMISSION,0,1,107
73591,ALPHARETTA                    ,GA ,1,100,COMMISSION,NULL,0,236
73594,GRAND PRAIRIE                 ,TX ,1,100,COMMISSION,NULL,0,236
73601,"LONDON,ON,N6E1H8              ",ON ,1,0,DAILY     ,0,1,107
73602,LONDON                        ,ON ,1,0,DAILY     ,0,1,107
73605,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73611,OLATHE                        ,KS ,1,100,COMMISSION,0,1,107
73613,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,1,107
73614,SHARON                        ,MA ,1,100,COMMISSION,NULL,1,107
73625,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
73633,WHITTIER                      ,CA ,1,100,COMMISSION,NULL,1,107
73634,CAROL STREAM                  ,IL ,1,100,COMMISSION,NULL,1,107
73637,HARTFORD                      ,CT ,1,100,COMMISSION,NULL,1,107
73639,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
73645,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,0,236
73646,YORK                          ,PA ,1,100,COMMISSION,NULL,0,236
73650,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,1,107
73651,TORONTO                       ,ON ,1,0,DAILY     ,NULL,1,107
73655,FORT WAYNE                    ,MI ,1,100,COMMISSION,NULL,1,107
73656,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,0,236
73657,GRAND RAPIDS                  ,MI ,1,100,COMMISSION,NULL,1,107
73660,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,0,1,107
73661,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
73665,COLUMBIA                      ,MD ,1,100,COMMISSION,NULL,1,107
73682,THORNTON                      ,CO ,1,100,COMMISSION,0,1,107
73684,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,0,1,107
73688,CHULA VISTA                   ,CA ,1,100,COMMISSION,NULL,1,107
73690,CHINO                         ,CA ,1,100,COMMISSION,NULL,1,107
73691,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,1,107
73696,MONMOUTH JUNCTION             ,NJ ,1,100,COMMISSION,NULL,0,236
73698,RIALTO                        ,CA ,1,100,COMMISSION,0,1,107
73700,WALDORF                       ,MD ,1,100,COMMISSION,NULL,0,236
73701,HOWARD                        ,PA ,1,100,COMMISSION,0,1,107
73703,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,1,107
73710,LANCASTER                     ,PA ,1,100,COMMISSION,NULL,0,236
73714,DICKSON                       ,TN ,1,100,COMMISSION,NULL,1,107
73716,BRAMPTON                      ,ON ,1,0,DAILY     ,NULL,1,107
73717,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73722,CLERMONT                      ,FL ,1,100,COMMISSION,NULL,1,107
73723,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
73724,EDINBURG                      ,TX ,1,100,COMMISSION,NULL,1,107
73745,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
73746,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,1,107
73747,HOUSTON                       ,TX ,1,100,COMMISSION,0,0,236
73752,BIRMINGHAM                    ,AL ,1,100,COMMISSION,NULL,1,107
73753,WETHERSFIELD                  ,CT ,1,100,COMMISSION,0,0,236
73754,VICTORVILLE                   ,CA ,1,100,COMMISSION,NULL,0,236
73755,VICTORVILLE                   ,CA ,1,100,COMMISSION,NULL,0,236
73757,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
73758,CANTON                        ,OH ,1,100,COMMISSION,NULL,0,236
73759,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
73762,ORLANDO                       ,FL ,1,100,COMMISSION,0,1,107
73766,ORLANDO                       ,FL ,1,100,COMMISSION,0,1,107
73769,CHELSEA                       ,MA ,1,100,COMMISSION,NULL,1,107
73775,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,1,107
73776,FONTANA                       ,CA ,1,100,COMMISSION,NULL,0,236
73778,FONTANA                       ,CA ,1,100,COMMISSION,NULL,0,236
73783,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,1,107
73784,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,0,236
73787,DETROIT                       ,MI ,1,100,COMMISSION,NULL,0,236
73788,FREMONT                       ,CA ,1,100,COMMISSION,NULL,1,107
73789,KITCHENER                     ,ON ,1,0,DAILY     ,NULL,1,107
73791,VANCOUVER                     ,WA ,1,100,COMMISSION,NULL,1,107
73792,HAMPTON                       ,GA ,1,100,COMMISSION,NULL,1,107
73798,FLORISSANT                    ,MO ,1,100,COMMISSION,0,1,107
73800,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,NULL,1,107
73805,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
73809,"WINNIPEG,MB,R2M1T5            ",MB ,1,0,DAILY     ,NULL,1,107
73813,DULUTH                        ,GA ,1,100,COMMISSION,NULL,1,107
73823,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73824,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73826,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73829,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73830,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73832,RICHMOND                      ,TX ,1,100,COMMISSION,NULL,1,107
73835,SANTA CLARA                   ,CA ,1,100,COMMISSION,NULL,1,107
73837,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,1,107
73839,SALEM                         ,MA ,1,100,COMMISSION,NULL,0,236
73840,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
73845,SYRACUSE                      ,NY ,1,100,COMMISSION,0,1,107
73846,KNIGHTDALE                    ,NC ,1,100,COMMISSION,0,1,107
73847,KNIGHTDALE                    ,NC ,1,100,COMMISSION,0,1,107
73848,ANTIOCH                       ,TN ,1,100,COMMISSION,0,1,107
73849,DICKSON                       ,TN ,1,100,COMMISSION,NULL,1,107
73850,HAYWARD                       ,CA ,1,100,COMMISSION,NULL,1,107
73851,"ETOBICOKE,ON,M9V4Y2           ",ON ,1,100,COMMISSION,NULL,1,107
73852,ETOBICOKE                     ,ON ,1,100,COMMISSION,NULL,1,107
73853,LANCASTER                     ,TX ,1,100,COMMISSION,0,1,107
73856,LANCASTER                     ,TX ,1,100,COMMISSION,0,1,107
73860,LANCASTER                     ,TX ,1,100,COMMISSION,0,1,107
73869,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
73874,SAN LEANDRO                   ,CA ,1,100,COMMISSION,NULL,1,107
73875,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
73877,PORTLAND                      ,OR ,1,100,COMMISSION,NULL,1,107
73878,RIVERVIEW                     ,FL ,1,100,COMMISSION,NULL,0,236
73891,WEST READING                  ,PA ,1,100,COMMISSION,NULL,1,107
73892,"BRAMPTON,ON,L6X5C6            ",ON ,1,0,DAILY     ,NULL,1,107
73893,BRAMPTON                      ,ON ,1,0,DAILY     ,NULL,1,107
73899,KINGSTON                      ,ON ,1,0,DAILY     ,NULL,1,107
73902,KEARNS                        ,UT ,1,100,COMMISSION,NULL,0,236
73903,NAPLES                        ,FL ,1,100,COMMISSION,NULL,1,107
73907,DALLAS                        ,TX ,1,100,COMMISSION,NULL,1,107
73914,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73915,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73918,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
73919,"SURREY,BC,V3V0C2              ",BC ,1,100,COMMISSION,0,1,107
73926,MILLSBORO                     ,DE ,1,100,COMMISSION,NULL,1,107
73928,LIVONIA                       ,MI ,1,100,COMMISSION,NULL,0,236
73932,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,1,107
73934,LEWISVILLE                    ,TX ,1,100,COMMISSION,NULL,1,107
73935,LEWISVILLE                    ,TX ,1,100,COMMISSION,NULL,1,107
73951,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,NULL,1,107
73957,CONYERS                       ,GA ,1,100,COMMISSION,NULL,1,107
73958,SANTA CLARA                   ,CA ,1,100,COMMISSION,NULL,1,107
73961,HUMBLE                        ,TX ,1,100,COMMISSION,NULL,1,107
73962,HIALEAH GARDENS               ,FL ,1,100,COMMISSION,0,0,236
73963,HIALEAH GARDENS               ,FL ,1,100,COMMISSION,0,0,236
73965,BROCKTON                      ,MA ,1,100,COMMISSION,NULL,1,107
73969,BOLINGBROOK                   ,IL ,1,100,COMMISSION,0,1,107
73971,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
73972,KENT                          ,WA ,1,100,COMMISSION,NULL,1,107
73976,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,NULL,1,107
73977,KATY                          ,TX ,1,100,COMMISSION,NULL,1,107
73978,DETROIT                       ,MI ,1,100,COMMISSION,0,1,107
73982,FREMONT                       ,CA ,1,100,COMMISSION,NULL,1,107
74000,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74001,OREGON CITY                   ,OR ,1,100,COMMISSION,NULL,1,107
74002,DANBURY                       ,CT ,1,100,COMMISSION,NULL,0,236
74004,DANBURY                       ,CT ,1,100,COMMISSION,NULL,1,107
74011,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
74012,SAN ANTONIO                   ,TX ,1,100,COMMISSION,NULL,1,107
74017,PHILADELPHIA                  ,PA ,1,100,COMMISSION,0,1,107
74021,CONYERS                       ,GA ,1,100,COMMISSION,NULL,1,107
74022,WEST READING                  ,PA ,1,100,COMMISSION,NULL,1,107
74025,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74026,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74027,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
74030,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,1,107
74031,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,1,107
74051,RIVERVIEW                     ,FL ,1,100,COMMISSION,NULL,0,236
74052,GERMANTOWN                    ,MD ,1,100,COMMISSION,NULL,1,107
74055,FREMONT                       ,CA ,1,100,COMMISSION,NULL,0,236
74061,MANCHESTER                    ,NH ,1,100,COMMISSION,NULL,1,107
74062,CHESAPEAKE                    ,VA ,1,100,COMMISSION,0,0,236
74065,COLUMBUS                      ,OH ,1,100,COMMISSION,NULL,1,107
74071,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
74072,SANTA CLARA                   ,CA ,1,100,COMMISSION,NULL,1,107
74073,DARBY                         ,PA ,1,100,COMMISSION,NULL,1,107
74074,DARBY                         ,PA ,1,100,COMMISSION,NULL,0,236
74077,FLAT ROCK                     ,MI ,1,100,COMMISSION,NULL,1,107
74080,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
74085,BURNSVILLE                    ,MN ,1,100,COMMISSION,NULL,1,107
74086,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
74089,BELLEVILLE                    ,MI ,1,100,COMMISSION,NULL,1,107
74090,                              ,   ,1,100,COMMISSION,NULL,1,107
74094,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,0,1,107
74095,SAINT PAUL                    ,MN ,1,100,COMMISSION,NULL,1,107
74100,LAWRENCE                      ,MA ,1,100,COMMISSION,0,1,107
74102,BUFFALO                       ,NY ,1,100,COMMISSION,NULL,1,107
74103,BUFFALO                       ,NY ,1,100,COMMISSION,NULL,1,107
74105,HOMESTEAD                     ,FL ,1,100,COMMISSION,NULL,0,236
74106,HOMESTEAD                     ,FL ,1,100,COMMISSION,NULL,0,236
74107,HOMESTEAD                     ,FL ,1,100,COMMISSION,NULL,0,236
74109,ABINGDON                      ,MD ,1,100,COMMISSION,NULL,0,236
74111,LONDONDERRY                   ,NH ,1,100,COMMISSION,0,1,107
74113,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
74122,KISSIMMEE                     ,FL ,1,100,COMMISSION,NULL,1,107
74123,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
74124,BOWIE                         ,MD ,1,100,COMMISSION,NULL,1,107
74125,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
74128,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
74129,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
74133,CANTON                        ,OH ,1,100,COMMISSION,NULL,1,107
74134,CULPEPPER                     ,VA ,1,100,COMMISSION,NULL,1,107
